**** BEGIN LOGGING AT Sun Jun  9 05:22:54 2019

Jun 09 05:22:54 *	*** Looking up your hostname...
Jun 11 15:15:31 *	CHANTYPES=# EXCEPTS INVEX CHANMODES=eIbq,k,flj,CFLMPQScgimnprstz CHANLIMIT=#:120 PREFIX=(ov)@+ MAXLIST=bqeI:100 MODES=4 NETWORK=freenode STATUSMSG=@+ CALLERID=g CASEMAPPING=rfc1459 :are supported by this server
Jun 11 15:15:31 *	CHARSET=ascii NICKLEN=16 CHANNELLEN=50 TOPICLEN=390 DEAF=D FNC TARGMAX=NAMES:1,LIST:1,KICK:1,WHOIS:1,PRIVMSG:4,NOTICE:4,ACCEPT:,MONITOR: EXTBAN=$,ajrxz CLIENTVER=3.0 CPRIVMSG CNOTICE KNOCK :are supported by this server
Jun 11 15:15:31 *	ETRACE SAFELIST ELIST=CTU WHOX :are supported by this server
Jun 11 15:15:31 *	There are 106 users and 89577 invisible on 32 servers
Jun 11 15:15:31 *	34 :IRC Operators online
Jun 11 15:15:31 *	32 :unknown connection(s)
Jun 11 15:15:31 *	54133 :channels formed
Jun 11 15:15:31 *	I have 5329 clients and 1 servers
Jun 11 15:15:31 *	5329 7111 :Current local users 5329, max 7111
Jun 11 15:15:31 *	89683 94773 :Current global users 89683, max 94773
Jun 11 15:15:31 *	Highest connection count: 7112 (7111 clients) (305999 connections received)
Jun 11 15:15:31 *	- leguin.freenode.net Message of the Day - 
Jun 11 15:15:31 *	- Welcome to leguin.freenode.net in Umeå, Sweden, EU! Thanks to
Jun 11 15:15:31 *	- the Academic Computer Club at Umeå University for sponsoring
Jun 11 15:15:31 *	- this server!
Jun 11 15:15:31 *	-  
Jun 11 15:15:31 *	- LE GUIN, URSULA K. (1929-2018) Born in Berkeley, California,
Jun 11 15:15:31 *	- Ursula Le Guin was an American author primarily known for
Jun 11 15:15:31 *	- her Science Fiction and Fantasy. She was awarded the Hugo
Jun 11 15:15:31 *	- and Nebula awards, and was best known for her Earthsea
Jun 11 15:15:31 *	- and Hainish series.
Jun 11 15:15:31 *	-  
Jun 11 15:15:31 *	- Welcome to freenode - supporting the free and open source
Jun 11 15:15:31 *	- software communities since 1998.
Jun 11 15:15:31 *	-  
Jun 11 15:15:31 *	- By connecting to freenode you indicate that you have read and
Jun 11 15:15:31 *	- accept our policies and guidelines as set out on https://freenode.net
Jun 11 15:15:31 *	-  
Jun 11 15:15:31 *	- In the event that you observe behaviour that contravenes our policies,
Jun 11 15:15:31 *	- please notify a volunteer staff member via private message, or send us an
Jun 11 15:15:31 *	- e-mail to complaints@freenode.net -- we will do our best to address the
Jun 11 15:15:31 *	- situation within a reasonable period of time, and we may request further
Jun 11 15:15:31 *	- information or, as appropriate, involve other parties such as channel operators 
Jun 11 15:15:31 *	- Group Contacts representing an on-topic group.
Jun 11 15:15:31 *	-  
Jun 11 15:15:31 *	- freenode runs an open proxy scanner.
Jun 11 15:15:31 *	-  
Jun 11 15:15:31 *	- If you are looking for assistance, you may be able to find a list of 
Jun 11 15:15:31 *	- volunteer staff on '/stats p' (shows only on-call staff) or by joining 
Jun 11 15:15:31 *	- #freenode and using the '/who freenode/staff/*' command. You may message
Jun 11 15:15:31 *	- any of us at any time. Please note that freenode predominantly provides 
Jun 11 15:15:31 *	- assistance via private message, and while we have a network channel the 
Jun 11 15:15:31 *	- primary venue for support requests is via private message to a member 
Jun 11 15:15:31 *	- of the volunteer staff team.
Jun 11 15:15:31 *	-  
Jun 11 15:15:31 *	- From time to time, volunteer staff may send server-wide notices relating to
Jun 11 15:15:31 *	- the project, or the communities that we host. The majority of such notices
Jun 11 15:15:31 *	- will be sent as wallops, and you can '/mode <yournick> +w' to ensure that you
Jun 11 15:15:31 *	- do not miss them. Important messages relating to the freenode project, including
Jun 11 15:15:31 *	- notices of upcoming maintenance and other scheduled downtime will be issued as
Jun 11 15:15:31 *	- global notices.
Jun 11 15:15:31 *	-  
Jun 11 15:15:31 *	- Representing an on-topic project? Don't forget to register, more information
Jun 11 15:15:31 *	- can be found on the https://freenode.net website under "Group Registration".
Jun 11 15:15:31 *	-  
Jun 11 15:15:31 *	- Thank you also to our server sponsors for the sustained support in keeping the
Jun 11 15:15:31 *	- network going for close to two decades.
Jun 11 15:15:31 *	-  
Jun 11 15:15:31 *	- Thank you to all of our attendees, sponsors, speakers, exhibitors, helpers,
Jun 11 15:15:31 *	- and everyone else who made this year's freenode #live conference amazing.
Jun 11 15:15:31 *	- https://freenode.net/news/live-2018
Jun 11 15:15:31 *	-  
Jun 11 15:15:31 *	- Thank you for using freenode!
Jun 11 15:15:31 *	End of /MOTD command.
Jun 11 15:15:31 *	sentaku sets mode +i sentaku
Jun 11 15:15:31 -freenode-connect-	Welcome to freenode. To protect the network all new connections will be scanned for vulnerabilities. This will not harm your computer, and vulnerable hosts will be notified.
Jun 11 15:15:31 *	Received a CTCP VERSION from freenode-connect
**** BEGIN LOGGING AT Tue Jun 11 15:16:50 2019

Jun 11 15:16:50 *	Welcome to the freenode Internet Relay Chat Network sentaku
Jun 11 15:16:50 *	Your host is verne.freenode.net[185.30.166.38/6667], running version ircd-seven-1.1.7
Jun 11 15:16:50 *	This server was created Fri Feb 15 2019 at 23:14:45 UTC
Jun 11 15:16:50 *	verne.freenode.net ircd-seven-1.1.7 DOQRSZaghilopswz CFILMPQSbcefgijklmnopqrstvz bkloveqjfI
Jun 11 15:16:50 *	CHANTYPES=# EXCEPTS INVEX CHANMODES=eIbq,k,flj,CFLMPQScgimnprstz CHANLIMIT=#:120 PREFIX=(ov)@+ MAXLIST=bqeI:100 MODES=4 NETWORK=freenode STATUSMSG=@+ CALLERID=g CASEMAPPING=rfc1459 :are supported by this server
Jun 11 15:16:50 *	CHARSET=ascii NICKLEN=16 CHANNELLEN=50 TOPICLEN=390 DEAF=D FNC TARGMAX=NAMES:1,LIST:1,KICK:1,WHOIS:1,PRIVMSG:4,NOTICE:4,ACCEPT:,MONITOR: EXTBAN=$,ajrxz CLIENTVER=3.0 ETRACE WHOX KNOCK :are supported by this server
Jun 11 15:16:50 *	SAFELIST ELIST=CTU CPRIVMSG CNOTICE :are supported by this server
Jun 11 15:16:50 *	There are 106 users and 89590 invisible on 32 servers
Jun 11 15:16:50 *	34 :IRC Operators online
Jun 11 15:16:50 *	21 :unknown connection(s)
Jun 11 15:16:50 *	54135 :channels formed
Jun 11 15:16:50 *	I have 5340 clients and 1 servers
Jun 11 15:16:50 *	5340 5453 :Current local users 5340, max 5453
Jun 11 15:16:50 *	89696 90216 :Current global users 89696, max 90216
Jun 11 15:16:50 *	Highest connection count: 5454 (5453 clients) (267692 connections received)
Jun 11 15:16:50 *	- verne.freenode.net Message of the Day - 
Jun 11 15:16:50 *	- Welcome to verne.freenode.net in Amsterdam, NL.
Jun 11 15:16:50 *	- Thanks to http://www.hyperfilter.com/ for sponsoring
Jun 11 15:16:50 *	- this server!
Jun 11 15:16:50 *	-  
Jun 11 15:16:50 *	-  
Jun 11 15:16:50 *	- VERNE, Jules (1828-1905). Born in Nantes, France, Verne was
Jun 11 15:16:50 *	- a pioneering french author known for novels such as Twenty
Jun 11 15:16:50 *	- Thousand Leagues Under the Sea, A Journey to the Center of the
Jun 11 15:16:50 *	- Earth, and Around the World in Eighty Days. Often lauded as the
Jun 11 15:16:50 *	- Father of science fiction, Verne wrote about concepts such as
Jun 11 15:16:50 *	- space travel, skyscrapers, and worldwide communications
Jun 11 15:16:50 *	- networks long before these ideas became popularised or realised.
Jun 11 15:16:50 *	-  
Jun 11 15:16:50 *	- Welcome to freenode - supporting the free and open source
Jun 11 15:16:50 *	- software communities since 1998.
Jun 11 15:16:50 *	-  
Jun 11 15:16:50 *	- By connecting to freenode you indicate that you have read and
Jun 11 15:16:50 *	- accept our policies and guidelines as set out on https://freenode.net
Jun 11 15:16:50 *	-  
Jun 11 15:16:50 *	- In the event that you observe behaviour that contravenes our policies,
Jun 11 15:16:50 *	- please notify a volunteer staff member via private message, or send us an
Jun 11 15:16:50 *	- e-mail to complaints@freenode.net -- we will do our best to address the
Jun 11 15:16:50 *	- situation within a reasonable period of time, and we may request further
Jun 11 15:16:50 *	- information or, as appropriate, involve other parties such as channel operators 
Jun 11 15:16:50 *	- Group Contacts representing an on-topic group.
Jun 11 15:16:50 *	-  
Jun 11 15:16:50 *	- freenode runs an open proxy scanner.
Jun 11 15:16:50 *	-  
Jun 11 15:16:50 *	- If you are looking for assistance, you may be able to find a list of 
Jun 11 15:16:50 *	- volunteer staff on '/stats p' (shows only on-call staff) or by joining 
Jun 11 15:16:51 *	- #freenode and using the '/who freenode/staff/*' command. You may message
Jun 11 15:16:51 *	- any of us at any time. Please note that freenode predominantly provides 
Jun 11 15:16:51 *	- assistance via private message, and while we have a network channel the 
Jun 11 15:16:51 *	- primary venue for support requests is via private message to a member 
Jun 11 15:16:51 *	- of the volunteer staff team.
Jun 11 15:16:51 *	-  
Jun 11 15:16:51 *	- From time to time, volunteer staff may send server-wide notices relating to
Jun 11 15:16:51 *	- the project, or the communities that we host. The majority of such notices
Jun 11 15:16:51 *	- will be sent as wallops, and you can '/mode <yournick> +w' to ensure that you
Jun 11 15:16:51 *	- do not miss them. Important messages relating to the freenode project, including
Jun 11 15:16:51 *	- notices of upcoming maintenance and other scheduled downtime will be issued as
Jun 11 15:16:51 *	- global notices.
Jun 11 15:16:51 *	-  
Jun 11 15:16:51 *	- Representing an on-topic project? Don't forget to register, more information
Jun 11 15:16:51 *	- can be found on the https://freenode.net website under "Group Registration".
Jun 11 15:16:51 *	-  
Jun 11 15:16:51 *	- Thank you also to our server sponsors for the sustained support in keeping the
Jun 11 15:16:51 *	- network going for close to two decades.
Jun 11 15:16:51 *	-  
Jun 11 15:16:51 *	- Thank you to all of our attendees, sponsors, speakers, exhibitors, helpers,
Jun 11 15:16:51 *	- and everyone else who made this year's freenode #live conference amazing.
Jun 11 15:16:51 *	- https://freenode.net/news/live-2018
Jun 11 15:16:51 *	-  
Jun 11 15:16:51 *	- Thank you for using freenode!
Jun 11 15:16:51 *	End of /MOTD command.
Jun 11 15:16:51 *	sentaku sets mode +i sentaku
Jun 11 15:16:51 -freenode-connect-	Welcome to freenode. To protect the network all new connections will be scanned for vulnerabilities. This will not harm your computer, and vulnerable hosts will be notified.
Jun 11 15:16:51 *	Received a CTCP VERSION from freenode-connect
**** BEGIN LOGGING AT Tue Jun 11 15:19:35 2019

Jun 11 15:19:35 *	Welcome to the freenode Internet Relay Chat Network sentaku
Jun 11 15:19:35 *	Your host is verne.freenode.net[185.30.166.38/6667], running version ircd-seven-1.1.7
Jun 11 15:19:35 *	This server was created Fri Feb 15 2019 at 23:14:45 UTC
Jun 11 15:19:35 *	verne.freenode.net ircd-seven-1.1.7 DOQRSZaghilopswz CFILMPQSbcefgijklmnopqrstvz bkloveqjfI
Jun 11 15:19:35 *	CHANTYPES=# EXCEPTS INVEX CHANMODES=eIbq,k,flj,CFLMPQScgimnprstz CHANLIMIT=#:120 PREFIX=(ov)@+ MAXLIST=bqeI:100 MODES=4 NETWORK=freenode STATUSMSG=@+ CALLERID=g CASEMAPPING=rfc1459 :are supported by this server
Jun 11 15:19:35 *	CHARSET=ascii NICKLEN=16 CHANNELLEN=50 TOPICLEN=390 DEAF=D FNC TARGMAX=NAMES:1,LIST:1,KICK:1,WHOIS:1,PRIVMSG:4,NOTICE:4,ACCEPT:,MONITOR: EXTBAN=$,ajrxz CLIENTVER=3.0 ETRACE WHOX KNOCK :are supported by this server
Jun 11 15:19:35 *	SAFELIST ELIST=CTU CPRIVMSG CNOTICE :are supported by this server
Jun 11 15:19:35 *	There are 105 users and 89589 invisible on 32 servers
Jun 11 15:19:35 *	34 :IRC Operators online
Jun 11 15:19:35 *	16 :unknown connection(s)
Jun 11 15:19:35 *	54144 :channels formed
Jun 11 15:19:35 *	I have 5345 clients and 1 servers
Jun 11 15:19:35 *	5345 5453 :Current local users 5345, max 5453
Jun 11 15:19:35 *	89694 90216 :Current global users 89694, max 90216
Jun 11 15:19:35 *	Highest connection count: 5454 (5453 clients) (267719 connections received)
Jun 11 15:19:35 *	- verne.freenode.net Message of the Day - 
Jun 11 15:19:35 *	- Welcome to verne.freenode.net in Amsterdam, NL.
Jun 11 15:19:35 *	- Thanks to http://www.hyperfilter.com/ for sponsoring
Jun 11 15:19:35 *	- this server!
Jun 11 15:19:35 *	-  
Jun 11 15:19:35 *	-  
Jun 11 15:19:35 *	- VERNE, Jules (1828-1905). Born in Nantes, France, Verne was
Jun 11 15:19:35 *	- a pioneering french author known for novels such as Twenty
Jun 11 15:19:35 *	- Thousand Leagues Under the Sea, A Journey to the Center of the
Jun 11 15:19:35 *	- Earth, and Around the World in Eighty Days. Often lauded as the
Jun 11 15:19:35 *	- Father of science fiction, Verne wrote about concepts such as
Jun 11 15:19:35 *	- space travel, skyscrapers, and worldwide communications
Jun 11 15:19:35 *	- networks long before these ideas became popularised or realised.
Jun 11 15:19:35 *	-  
Jun 11 15:19:35 *	- Welcome to freenode - supporting the free and open source
Jun 11 15:19:35 *	- software communities since 1998.
Jun 11 15:19:35 *	-  
Jun 11 15:19:35 *	- By connecting to freenode you indicate that you have read and
Jun 11 15:19:35 *	- accept our policies and guidelines as set out on https://freenode.net
Jun 11 15:19:35 *	-  
Jun 11 15:19:35 *	- In the event that you observe behaviour that contravenes our policies,
Jun 11 15:19:35 *	- please notify a volunteer staff member via private message, or send us an
Jun 11 15:19:35 *	- e-mail to complaints@freenode.net -- we will do our best to address the
Jun 11 15:19:35 *	- situation within a reasonable period of time, and we may request further
Jun 11 15:19:35 *	- information or, as appropriate, involve other parties such as channel operators 
Jun 11 15:19:35 *	- Group Contacts representing an on-topic group.
Jun 11 15:19:35 *	-  
Jun 11 15:19:35 *	- freenode runs an open proxy scanner.
Jun 11 15:19:35 *	-  
Jun 11 15:19:35 *	- If you are looking for assistance, you may be able to find a list of 
Jun 11 15:19:35 *	- volunteer staff on '/stats p' (shows only on-call staff) or by joining 
Jun 11 15:19:35 *	- #freenode and using the '/who freenode/staff/*' command. You may message
Jun 11 15:19:35 *	- any of us at any time. Please note that freenode predominantly provides 
Jun 11 15:19:35 *	- assistance via private message, and while we have a network channel the 
Jun 11 15:19:35 *	- primary venue for support requests is via private message to a member 
Jun 11 15:19:35 *	- of the volunteer staff team.
Jun 11 15:19:35 *	-  
Jun 11 15:19:35 *	- From time to time, volunteer staff may send server-wide notices relating to
Jun 11 15:19:35 *	- the project, or the communities that we host. The majority of such notices
Jun 11 15:19:35 *	- will be sent as wallops, and you can '/mode <yournick> +w' to ensure that you
Jun 11 15:19:35 *	- do not miss them. Important messages relating to the freenode project, including
Jun 11 15:19:35 *	- notices of upcoming maintenance and other scheduled downtime will be issued as
Jun 11 15:19:35 *	- global notices.
Jun 11 15:19:35 *	-  
Jun 11 15:19:35 *	- Representing an on-topic project? Don't forget to register, more information
Jun 11 15:19:35 *	- can be found on the https://freenode.net website under "Group Registration".
Jun 11 15:19:35 *	-  
Jun 11 15:19:35 *	- Thank you also to our server sponsors for the sustained support in keeping the
Jun 11 15:19:35 *	- network going for close to two decades.
Jun 11 15:19:35 *	-  
Jun 11 15:19:35 *	- Thank you to all of our attendees, sponsors, speakers, exhibitors, helpers,
Jun 11 15:19:35 *	- and everyone else who made this year's freenode #live conference amazing.
Jun 11 15:19:35 *	- https://freenode.net/news/live-2018
Jun 11 15:19:35 *	-  
Jun 11 15:19:35 *	- Thank you for using freenode!
Jun 11 15:19:35 *	End of /MOTD command.
Jun 11 15:19:35 *	sentaku sets mode +i sentaku
Jun 11 15:19:36 -freenode-connect-	Welcome to freenode. To protect the network all new connections will be scanned for vulnerabilities. This will not harm your computer, and vulnerable hosts will be notified.
Jun 11 15:19:36 *	Received a CTCP VERSION from freenode-connect
**** BEGIN LOGGING AT Tue Jun 11 15:20:49 2019

Jun 11 15:20:49 »»	Welcome to the freenode Internet Relay Chat Network sentaku
Jun 11 15:20:49 »»	Your host is tolkien.freenode.net[204.225.96.251/6667], running version ircd-seven-1.1.7
Jun 11 15:20:49 »»	This server was created Tue Sep 25 2018 at 13:20:43 UTC
Jun 11 15:20:49 »»	tolkien.freenode.net ircd-seven-1.1.7 DOQRSZaghilopswz CFILMPQSbcefgijklmnopqrstvz bkloveqjfI
Jun 11 15:20:49 »»	CHANTYPES=# EXCEPTS INVEX CHANMODES=eIbq,k,flj,CFLMPQScgimnprstz CHANLIMIT=#:120 PREFIX=(ov)@+ MAXLIST=bqeI:100 MODES=4 NETWORK=freenode STATUSMSG=@+ CALLERID=g CASEMAPPING=rfc1459 :are supported by this server
Jun 11 15:20:49 »»	CHARSET=ascii NICKLEN=16 CHANNELLEN=50 TOPICLEN=390 DEAF=D FNC TARGMAX=NAMES:1,LIST:1,KICK:1,WHOIS:1,PRIVMSG:4,NOTICE:4,ACCEPT:,MONITOR: EXTBAN=$,ajrxz CLIENTVER=3.0 SAFELIST ELIST=CTU KNOCK :are supported by this server
Jun 11 15:20:49 »»	WHOX ETRACE CPRIVMSG CNOTICE :are supported by this server
Jun 11 15:20:49 »»	There are 105 users and 89594 invisible on 32 servers
Jun 11 15:20:49 »»	34 :IRC Operators online
Jun 11 15:20:49 »»	28 :unknown connection(s)
Jun 11 15:20:49 »»	54135 :channels formed
Jun 11 15:20:49 »»	I have 5344 clients and 1 servers
Jun 11 15:20:49 »»	5344 6104 :Current local users 5344, max 6104
Jun 11 15:20:49 »»	89699 94773 :Current global users 89699, max 94773
Jun 11 15:20:49 »»	Highest connection count: 6105 (6104 clients) (1864032 connections received)
Jun 11 15:20:49 »»	- tolkien.freenode.net Message of the Day - 
Jun 11 15:20:49 »»	- Welcome to tolkien.freenode.net in Sanford, NC, US. Thanks to
Jun 11 15:20:49 »»	- https://travelingmailbox.com/ for sponsoring this server
Jun 11 15:20:49 »»	- Welcome to freenode - supporting the free and open source
Jun 11 15:20:49 »»	- software communities since 1998.
Jun 11 15:20:49 »»	-  
Jun 11 15:20:49 »»	- By connecting to freenode you indicate that you have read and
Jun 11 15:20:49 »»	- accept our policies and guidelines as set out on https://freenode.net
Jun 11 15:20:49 »»	-  
Jun 11 15:20:49 »»	- In the event that you observe behaviour that contravenes our policies,
Jun 11 15:20:49 »»	- please notify a volunteer staff member via private message, or send us an
Jun 11 15:20:49 »»	- e-mail to complaints@freenode.net -- we will do our best to address the
Jun 11 15:20:49 »»	- situation within a reasonable period of time, and we may request further
Jun 11 15:20:49 »»	- information or, as appropriate, involve other parties such as channel operators 
Jun 11 15:20:49 »»	- Group Contacts representing an on-topic group.
Jun 11 15:20:49 »»	-  
Jun 11 15:20:49 »»	- freenode runs an open proxy scanner.
Jun 11 15:20:49 »»	-  
Jun 11 15:20:49 »»	- If you are looking for assistance, you may be able to find a list of 
Jun 11 15:20:49 »»	- volunteer staff on '/stats p' (shows only on-call staff) or by joining 
Jun 11 15:20:49 »»	- #freenode and using the '/who freenode/staff/*' command. You may message
Jun 11 15:20:49 »»	- any of us at any time. Please note that freenode predominantly provides 
Jun 11 15:20:49 »»	- assistance via private message, and while we have a network channel the 
Jun 11 15:20:49 »»	- primary venue for support requests is via private message to a member 
Jun 11 15:20:49 »»	- of the volunteer staff team.
Jun 11 15:20:49 »»	-  
Jun 11 15:20:49 »»	- From time to time, volunteer staff may send server-wide notices relating to
Jun 11 15:20:49 »»	- the project, or the communities that we host. The majority of such notices
Jun 11 15:20:49 »»	- will be sent as wallops, and you can '/mode <yournick> +w' to ensure that you
Jun 11 15:20:49 »»	- do not miss them. Important messages relating to the freenode project, including
Jun 11 15:20:49 »»	- notices of upcoming maintenance and other scheduled downtime will be issued as
Jun 11 15:20:49 »»	- global notices.
Jun 11 15:20:49 »»	-  
Jun 11 15:20:49 »»	- Representing an on-topic project? Don't forget to register, more information
Jun 11 15:20:49 »»	- can be found on the https://freenode.net website under "Group Registration".
Jun 11 15:20:49 »»	-  
Jun 11 15:20:49 »»	- Thank you also to our server sponsors for the sustained support in keeping the
Jun 11 15:20:49 »»	- network going for close to two decades.
Jun 11 15:20:49 »»	-  
Jun 11 15:20:49 »»	- Thank you to all of our attendees, sponsors, speakers, exhibitors, helpers,
Jun 11 15:20:49 »»	- and everyone else who made this year's freenode #live conference amazing.
Jun 11 15:20:49 »»	- https://freenode.net/news/live-2018
Jun 11 15:20:49 »»	-  
Jun 11 15:20:49 »»	- Thank you for using freenode!
Jun 11 15:20:49 »»	End of /MOTD command.
Jun 11 15:20:49 »»	sentaku sets mode +i sentaku
Jun 11 15:20:49 -Notice-	{from freenode-connect} Welcome to freenode. To protect the network all new connections will be scanned for vulnerabilities. This will not harm your computer, and vulnerable hosts will be notified.
Jun 11 15:20:49 »»	Received a CTCP VERSION from freenode-connect
Jun 11 15:21:00 »»	Disconnected (Remote host closed socket).
Jun 11 15:21:10 »»	Looking up chat.freenode.net
Jun 11 15:21:10 »»	Connecting to chat.freenode.net (185.30.166.38) port 6667...
Jun 11 15:21:10 »»	Connected. Now logging in...
Jun 11 15:21:10 »»	*** Looking up your hostname...
Jun 11 15:21:11 »»	*** Checking Ident
Jun 11 15:21:11 »»	*** Couldn't look up your hostname
Jun 11 15:21:19 »»	*** No Ident response
Jun 11 15:21:19 *	Capabilities supported: account-notify extended-join identify-msg multi-prefix sasl
Jun 11 15:21:19 *	Capabilities requested: account-notify extended-join identify-msg multi-prefix sasl 
Jun 11 15:21:19 *	Capabilities acknowledged: account-notify extended-join identify-msg multi-prefix sasl 
Jun 11 15:21:19 *	Authenticating via SASL as sentaku (PLAIN)
Jun 11 15:21:19 »»	You are now logged in as sentaku.
Jun 11 15:21:19 *	SASL authentication successful
Jun 11 15:21:20 »»	Welcome to the freenode Internet Relay Chat Network sentaku
Jun 11 15:21:20 »»	Your host is verne.freenode.net[185.30.166.38/6667], running version ircd-seven-1.1.7
Jun 11 15:21:20 »»	This server was created Fri Feb 15 2019 at 23:14:45 UTC
Jun 11 15:21:20 »»	verne.freenode.net ircd-seven-1.1.7 DOQRSZaghilopswz CFILMPQSbcefgijklmnopqrstvz bkloveqjfI
Jun 11 15:21:20 »»	CHANTYPES=# EXCEPTS INVEX CHANMODES=eIbq,k,flj,CFLMPQScgimnprstz CHANLIMIT=#:120 PREFIX=(ov)@+ MAXLIST=bqeI:100 MODES=4 NETWORK=freenode STATUSMSG=@+ CALLERID=g CASEMAPPING=rfc1459 :are supported by this server
Jun 11 15:21:20 »»	CHARSET=ascii NICKLEN=16 CHANNELLEN=50 TOPICLEN=390 DEAF=D FNC TARGMAX=NAMES:1,LIST:1,KICK:1,WHOIS:1,PRIVMSG:4,NOTICE:4,ACCEPT:,MONITOR: EXTBAN=$,ajrxz CLIENTVER=3.0 ETRACE WHOX KNOCK :are supported by this server
Jun 11 15:21:20 »»	SAFELIST ELIST=CTU CPRIVMSG CNOTICE :are supported by this server
Jun 11 15:21:20 »»	There are 105 users and 89597 invisible on 32 servers
Jun 11 15:21:20 »»	34 :IRC Operators online
Jun 11 15:21:20 »»	13 :unknown connection(s)
Jun 11 15:21:20 »»	54138 :channels formed
Jun 11 15:21:20 »»	I have 5352 clients and 1 servers
Jun 11 15:21:20 »»	5352 5453 :Current local users 5352, max 5453
Jun 11 15:21:20 »»	89702 90216 :Current global users 89702, max 90216
Jun 11 15:21:20 »»	Highest connection count: 5454 (5453 clients) (267746 connections received)
Jun 11 15:21:20 »»	- verne.freenode.net Message of the Day - 
Jun 11 15:21:20 »»	- Welcome to verne.freenode.net in Amsterdam, NL.
Jun 11 15:21:20 »»	- Thanks to http://www.hyperfilter.com/ for sponsoring
Jun 11 15:21:20 »»	- this server!
Jun 11 15:21:20 »»	-  
Jun 11 15:21:20 »»	-  
Jun 11 15:21:20 »»	- VERNE, Jules (1828-1905). Born in Nantes, France, Verne was
Jun 11 15:21:20 »»	- a pioneering french author known for novels such as Twenty
Jun 11 15:21:20 »»	- Thousand Leagues Under the Sea, A Journey to the Center of the
Jun 11 15:21:20 »»	- Earth, and Around the World in Eighty Days. Often lauded as the
Jun 11 15:21:20 »»	- Father of science fiction, Verne wrote about concepts such as
Jun 11 15:21:20 »»	- space travel, skyscrapers, and worldwide communications
Jun 11 15:21:20 »»	- networks long before these ideas became popularised or realised.
Jun 11 15:21:20 »»	-  
Jun 11 15:21:20 »»	- Welcome to freenode - supporting the free and open source
Jun 11 15:21:20 »»	- software communities since 1998.
Jun 11 15:21:20 »»	-  
Jun 11 15:21:20 »»	- By connecting to freenode you indicate that you have read and
Jun 11 15:21:20 »»	- accept our policies and guidelines as set out on https://freenode.net
Jun 11 15:21:20 »»	-  
Jun 11 15:21:20 »»	- In the event that you observe behaviour that contravenes our policies,
Jun 11 15:21:20 »»	- please notify a volunteer staff member via private message, or send us an
Jun 11 15:21:20 »»	- e-mail to complaints@freenode.net -- we will do our best to address the
Jun 11 15:21:20 »»	- situation within a reasonable period of time, and we may request further
Jun 11 15:21:20 »»	- information or, as appropriate, involve other parties such as channel operators 
Jun 11 15:21:20 »»	- Group Contacts representing an on-topic group.
Jun 11 15:21:20 »»	-  
Jun 11 15:21:20 »»	- freenode runs an open proxy scanner.
Jun 11 15:21:20 »»	-  
Jun 11 15:21:20 »»	- If you are looking for assistance, you may be able to find a list of 
Jun 11 15:21:20 »»	- volunteer staff on '/stats p' (shows only on-call staff) or by joining 
Jun 11 15:21:20 »»	- #freenode and using the '/who freenode/staff/*' command. You may message
Jun 11 15:21:20 »»	- any of us at any time. Please note that freenode predominantly provides 
Jun 11 15:21:20 »»	- assistance via private message, and while we have a network channel the 
Jun 11 15:21:20 »»	- primary venue for support requests is via private message to a member 
Jun 11 15:21:20 »»	- of the volunteer staff team.
Jun 11 15:21:20 »»	-  
Jun 11 15:21:20 »»	- From time to time, volunteer staff may send server-wide notices relating to
Jun 11 15:21:20 »»	- the project, or the communities that we host. The majority of such notices
Jun 11 15:21:20 »»	- will be sent as wallops, and you can '/mode <yournick> +w' to ensure that you
Jun 11 15:21:20 »»	- do not miss them. Important messages relating to the freenode project, including
Jun 11 15:21:20 »»	- notices of upcoming maintenance and other scheduled downtime will be issued as
Jun 11 15:21:20 »»	- global notices.
Jun 11 15:21:20 »»	-  
Jun 11 15:21:20 »»	- Representing an on-topic project? Don't forget to register, more information
Jun 11 15:21:20 »»	- can be found on the https://freenode.net website under "Group Registration".
Jun 11 15:21:20 »»	-  
Jun 11 15:21:20 »»	- Thank you also to our server sponsors for the sustained support in keeping the
Jun 11 15:21:20 »»	- network going for close to two decades.
Jun 11 15:21:20 »»	-  
Jun 11 15:21:20 »»	- Thank you to all of our attendees, sponsors, speakers, exhibitors, helpers,
Jun 11 15:21:20 »»	- and everyone else who made this year's freenode #live conference amazing.
Jun 11 15:21:20 »»	- https://freenode.net/news/live-2018
Jun 11 15:21:20 »»	-  
Jun 11 15:21:20 »»	- Thank you for using freenode!
Jun 11 15:21:20 »»	End of /MOTD command.
**** BEGIN LOGGING AT Tue Jun 11 15:24:24 2019

Jun 11 15:24:24 »»	Welcome to the freenode Internet Relay Chat Network sentaku
Jun 11 15:24:24 »»	Your host is orwell.freenode.net[185.30.166.37/6667], running version ircd-seven-1.1.7
Jun 11 15:24:24 »»	This server was created Tue Sep 25 2018 at 13:20:41 UTC
Jun 11 15:24:24 »»	orwell.freenode.net ircd-seven-1.1.7 DOQRSZaghilopswz CFILMPQSbcefgijklmnopqrstvz bkloveqjfI
Jun 11 15:24:24 »»	CHANTYPES=# EXCEPTS INVEX CHANMODES=eIbq,k,flj,CFLMPQScgimnprstz CHANLIMIT=#:120 PREFIX=(ov)@+ MAXLIST=bqeI:100 MODES=4 NETWORK=freenode STATUSMSG=@+ CALLERID=g CASEMAPPING=rfc1459 :are supported by this server
